id,name,phone_number,places,type,sponsor_id,sponsor_name,sponsor_type,lat,lon,street,zip_code,city,planning_area_id
1010020,Kita Kinderwelt,+49302291378,155,Kindertagesstätte,1334,Forum Soziale Dienste GmbH,Sonstiger freier Träger,52.5117497,13.3821185,An der Kolonnade 3,10117,Berlin,1100205
1010030,FRÖBEL Kindergarten Casa Fantasia,+493048495184,69,Kindertagesstätte,1227,Fröbel Bildung und Erziehung gGmbH,Sonstiger freier Träger,52.5353154,13.399298326674506,Anklamer Straße 38,10115,Berlin,1100416
1010080,Kita Regenbogen,+49304493238,91,Kindertagesstätte,1202,Pfefferwerk Stadtkultur gGmbH,Sonstiger freier Träger,52.532131,13.404899890866746,Fehrbelliner Straße 80,10119,Berlin,1100416
1010100,FRÖBEL Kindergarten Schatzinsel,+49302013788,234,Kindertagesstätte,1227,Fröbel Bildung und Erziehung gGmbH,Sonstiger freier Träger,52.5123463,13.4055478,Fischerinsel 8,10179,Berlin,1100312
1010110,Kita Französische Straße 16a u. 16b,+49302089214,180,Kindertagesstätte,1318,Kinder im Kiez gGmbH,Sonstiger freier Träger,52.5145727,13.3881437,Französische Straße 16,10117,Berlin,1100206
1010120,Kinderladen Die Humbolde,+4930209346651,25,Kindertagesstätte,102,Humboldt Universität zu Berlin,Betriebskita,52.5154125,13.379618031158628,Pariser Platz 4,10117,Berlin,1100205
1010130,Kita Pelikan,+49302824385,190,Kindertagesstätte,1339,Kinder- und Jugend der Volkssolidarität Berlin gGmbH,Sonstiger freier Träger,52.5251897,13.3872109,Friedrichstraße 129,10117,Berlin,1100308
1010150,Kita Gartenstraße 107,+49302828337,140,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.52937455,13.39162961909171,Gartenstraße 107,10115,Berlin,1100415
1010170,Kita Kinderakademie,+49302824496,150,Kindertagesstätte,1224,GFJ - gemeinnützige Gesellschaft für Familien- und Jugendhilfe mbH,Sonstiger freier Träger,52.5311528,13.3752043,Habersaathstraße 13,10115,Berlin,1100308
1010180,Lichtenberger Straße 32,+49302492179,190,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.5149252,13.423468627169726,Lichtenberger Straße 32/33,10179,Berlin,1100311
1010200,Kita Jerusalemer Straße 10,+493020216803,185,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.5118678,13.3968064,Jerusalemer Straße 10,10117,Berlin,1100207
1010210,Kita Kleine Auguststraße 10,+49302826045,220,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.5281417,13.399199032030436,Kleine Auguststraße 11,10119,Berlin,1100309
1010250,Kita Max-Beer-Straße 24,+49302476849,200,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.525947,13.4087867,Max-Beer-Straße 24,10119,Berlin,1100310
1010280,FRÖBEL Kindergarten Traumzauberbaum,+49302419156,240,Kindertagesstätte,1227,Fröbel Bildung und Erziehung gGmbH,Sonstiger freier Träger,52.5236814,13.421097,Mollstraße 7,10178,Berlin,1100311
1010330,Kita Umka,+493083176995,65,Kindertagesstätte,8368,MITRA bilinguale Kindergärten gemeinnützige GmbH,Sonstiger freier Träger,52.510281,13.397725888685963,Leipziger Straße 47,10117,Berlin,1100207
1010360,Kita Rheinsberger Straße 34,+49304493459,103,Kindertagesstätte,1318,Kinder im Kiez gGmbH,Sonstiger freier Träger,52.53881825,13.4041462,Rheinsberger Straße 34,10435,Berlin,1100416
1010390,Kita Pfiffikus,+4930283057224,150,Kindertagesstätte,1205,BIK e.V. Berliner Institut für Kleinkindpädagogik und familienbegleitende Kinderbetreuung,Sonstiger freier Träger,52.5276691,13.4070912,Rückerstraße 2,10119,Berlin,1100309
1010410,Kita Trauminsel,+49302794009,90,Kindertagesstätte,1334,Forum Soziale Dienste GmbH,Sonstiger freier Träger,52.5088615,13.4187863,Schmidstraße 2,10179,Berlin,1100313
1010450,Kita Villa Murkelmaier,+49302792668,94,Kindertagesstätte,1224,GFJ - gemeinnützige Gesellschaft für Familien- und Jugendhilfe mbH,Sonstiger freier Träger,52.5074957,13.410391,Sebastianstraße 22,10179,Berlin,1100312
1010460,Kita Pusteblume,+49302792210,86,Kindertagesstätte,1224,GFJ - gemeinnützige Gesellschaft für Familien- und Jugendhilfe mbH,Sonstiger freier Träger,52.5077449,13.4104484,Sebastianstraße 23,10179,Berlin,1100312
1010470,Kita Veteranenstraße 10,+493047378193,133,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.5326648,13.4018243,Veteranenstraße 10,10119,Berlin,1100416
1010500,Kita Weydemeyerstraße 20,+49302419151,138,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.5205209,13.4267854,Weydemeyerstraße 20,10178,Berlin,1100311
1010550,Kita Oase,+493044383661,95,Kindertagesstätte,1202,Pfefferwerk Stadtkultur gGmbH,Sonstiger freier Träger,52.5345394,13.4058714,Kastanienallee 63,10119,Berlin,1100416
1010560,Kita St. Elisabeth,+49304496527,125,Kindertagesstätte,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Diakonisches Werk,52.5333749,13.3967014,Elisabethkirchstraße 21,10115,Berlin,1100415
1010570,Zions-Kindergarten,+49304490416,85,Kindertagesstätte,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Diakonisches Werk,52.535387,13.4050773,Griebenowstraße 16,10435,Berlin,1100416
1010580,Ev. Kita Sophien,+493024342439,84,Kindertagesstätte,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Diakonisches Werk,52.52515335,13.399706613593082,Große Hamburger Straße 28,10115,Berlin,1100309
1010590,Kindergarten Alegria Jardin infantil,+493051055655,100,Kindertagesstätte,1301,Alegria Kiga gGmbH,Sonstiger freier Träger,52.5118268,13.3872975,Mohrenstraße 7,10117,Berlin,1100207
1010620,Kita Habersaathstraße,+49302823535,90,Kindertagesstätte,1312,INA.KINDER.GARTEN gGmbH,Sonstiger freier Träger,52.53152245,13.374616833153253,Habersaathstraße 5,10115,Berlin,1100308
1010630,Kita Kinderinsel,+493041716928,30,Kindertagesstätte,1310,Kinderinsel e. V. Inselnest,Sonstiger freier Träger,52.5301162,13.3873514,Eichendorffstraße 17,10115,Berlin,1100415
1010640,Kinderladen Rosenthaler Vorstadt,+493054713948,19,Eltern-Initiativ-Kindertagesstätte,1152,Kinderladen Rosenthaler Vorstadt e.V.,EKT,52.5368696,13.403423,Wolliner Straße 60-61,10435,Berlin,1100416
1010720,Kita Fürstenberger Straße 4,+49304620678,180,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.53685275,13.40511212368608,Fürstenberger Straße 4,10435,Berlin,1100416
1010810,Rosinante,+49301636939419,17,Eltern-Initiativ-Kindertagesstätte,1173,Rosinante e.V.,EKT,52.5340512,13.3961737,Strelitzer Straße 71,10115,Berlin,1100415
1010830,Pippi Langstrumpf,+49302479252,21,Eltern-Initiativ-Kindertagesstätte,508,Kinderladen Pippi Langstrumpf e.V.,EKT,52.524869,13.3962336,Krausnickstraße 3,10115,Berlin,1100309
1010850,Kita Cavalo-Marinho/Portubi e.V.,+493048491840,30,Kindertagesstätte,1332,PORTUBI e. V.,Sonstiger freier Träger,52.5348982,13.3967912,Anklamer Straße 46,10115,Berlin,1100415
1010870,Kinderladen Oskar Kirschkern,+493017643318775,35,Kindertagesstätte,772,Kirschkern e.V.,Sonstiger freier Träger,52.53635575,13.400019722527492,Anklamer Straße 29,10115,Berlin,1100416
1010890,Kindergarten Alegria,+493051055655,45,Kindertagesstätte,1301,Alegria Kiga gGmbH,Sonstiger freier Träger,52.5113427,13.3800518,Voßstraße 12,10117,Berlin,1100205
1010900,Fliederhof Waldorfkindergarten Berlin-Mitte,+493040006900,43,Eltern-Initiativ-Kindertagesstätte,1368,Waldorfkindergarten Fliederhof Berlin-Mitte e.V.,EKT,52.533757,13.4061799,Zionskirchstraße 49,10119,Berlin,1100416
1010940,NaturKindergarten Berlin Mitte,+493027596089,19,Eltern-Initiativ-Kindertagesstätte,1388,Initiative zur Gründung eines Naturkindergartens in Berlin Mitte e.V.,EKT,52.5252522,13.398356325237522,Krausnickstraße 11,10115,Berlin,1100309
1010950,Musikkindergarten Berlin,+493070084892,135,Kindertagesstätte,1713,MUSIKKINDERGARTEN BERLIN e.V. c/o Staatsoper im Schillertheater,Sonstiger freier Träger,52.509943,13.394387465566156,Leipziger Straße 41,10117,Berlin,1100207
1010960,Kinderladen Paul Kirschkern,+493017643320882,25,Eltern-Initiativ-Kindertagesstätte,772,Kirschkern e.V.,Sonstiger freier Träger,52.53635575,13.400019722527492,Anklamer Straße 29,10115,Berlin,1100416
1010980,Berlin Metropolitan School,+4930887273918,140,Eltern-Initiativ-Kindertagesstätte,7373,Berlin Metropolitan School gGmbH,Sonstiger freier Träger,52.5268215,13.3900449,Linienstraße 122,10115,Berlin,1100309
1011000,Lauder Nitzan Kindergarten Yeshivat Beit Zion-Lauder Jüdisches Lehrhaus,+4930405046925,70,Kindertagesstätte,1391,Lauder Yeshurun gGmbH,Sonstiger freier Träger,52.5353404,13.3981832,Brunnenstraße 33,10115,Berlin,1100416
1011020,Kita CASA AZUL - MAISON BLEUE,+493024083164,45,Kindertagesstätte,7393,CASA AZUL - BLAUES HAUS e.V.,Sonstiger freier Träger,52.5226714,13.3807663,Reinhardtstraße 31,10117,Berlin,1100308
1011030,Kita Torstraße,+493024628214,102,Kindertagesstätte,7434,Be Smart Academy Alte Seifenfabrik gGmbH,Sonstiger freier Träger,52.529344,13.3998572,Torstraße 134,10119,Berlin,1100309
1011050,Kita im BMFSFJ,+49302514485,20,Kindertagesstätte,1318,Kinder im Kiez gGmbH,Sonstiger freier Träger,52.51329725,13.387391316441448,Glinkastraße 24,10117,Berlin,1100206
1011090,El mundo de los ninos,+493015775764079,42,Kindertagesstätte,7502,El mundo de los ninos e. V.,Sonstiger freier Träger,52.5345738,13.3984449,Brunnenstraße 30,10119,Berlin,1100416
1011140,Kinderladen Piraterie,+493017610281206,20,Eltern-Initiativ-Kindertagesstätte,7773,Menkenke e. V.,Sonstiger freier Träger,52.5356356,13.4003273,Anklamer Straße 22,10115,Berlin,1100416
1011150,Kita Adalbertstraße 24,+493040054204,30,Kindertagesstätte,643,Gemeindeaufbauprojekt Kreuzberg Ost e.V.,EKT,52.5055906,13.422653123581425,Adalbertstraße 24,10179,Berlin,1100313
1011160,FRÖBEL Kindergarten Mittendrin,+493028500856,200,Kindertagesstätte,1227,Fröbel Bildung und Erziehung gGmbH,Sonstiger freier Träger,52.528696,13.3904099,Borsigstraße 32,10115,Berlin,1100415
1011170,Kinderinsel MITTEndrin,+493024723369,23,Kindertagesstätte,7875,Kinderinsel MITTEndrin - Kita am Hackeschen Markt gGmbH,Sonstiger freier Träger,52.5217277,13.401912,Garnisonkirchplatz 2,10178,Berlin,1100310
1011180,Kita im BMAS,+49302514485,18,Kindertagesstätte,1318,Kinder im Kiez gGmbH,Sonstiger freier Träger,52.5125435,13.3836571,Wilhelmstraße 50,10117,Berlin,1100205
1011190,Kila Spreepferdchen,+493024088849,23,Kindertagesstätte,7994,abc city kids e. V.,Sonstiger freier Träger,52.5092253,13.424421131751824,Köpenicker Straße 45,10179,Berlin,1100313
1011210,BCS Kindergarten Preschool,+4930688332340,320,Kindertagesstätte,7409,EBS-Europäische Bildungsstiftung gGmbH,Sonstiger freier Träger,52.53141965,13.388788055749256,Invalidenstraße 130/131,10115,Berlin,1100415
1011220,Kita im BMEL,+49302514485,15,Kindertagesstätte,1318,Kinder im Kiez gGmbH,Sonstiger freier Träger,52.51366635,13.38259262405118,Wilhelmstraße 54,10117,Berlin,1100205
1011230,Kinderinsel Nebenan,+493024723369,25,Kindertagesstätte,8074,Kinderinsel am Garnisonkirchplatz gUG (haftungsbeschränkt),Sonstiger freier Träger,52.5217277,13.401912,Garnisonkirchplatz 2,10178,Berlin,1100310
1011250,Kinderinsel Ziegelstraße,+493024723369,23,Kindertagesstätte,8128,Kinderinsel Ziegelstraße gUG (haftungsbeschränkt),Sonstiger freier Träger,52.5236126,13.391335,Ziegelstraße 27,10117,Berlin,1100309
1011260,Musikkindergarten Sternenklang,+493048496222,25,Kindertagesstätte,8241,Musikkindergarten Sternenklang gemeinnützige UG (haftungsbeschränkt),Sonstiger freier Träger,52.5378234,13.3996798,Rheinsberger Straße 56,10115,Berlin,1100416
1011270,Kita jurella am Park,+49301795368246,54,Kindertagesstätte,8250,jurella gemeinnützige Unternehmergesellschaft (haftungsbeschränkt),Sonstiger freier Träger,52.5356426,13.3782694,Chausseestraße 50B,10115,Berlin,1100414
1011280,El mundo de los ninos,+493048492077,65,Kindertagesstätte,7502,El mundo de los ninos e. V.,Sonstiger freier Träger,52.5339984,13.401018969940292,Fehrbelliner Straße 51,10119,Berlin,1100416
1011290,Kita Spreefeld,+493092036752,25,Kindertagesstätte,8071,Juwo - Kita gGmbH,Sonstiger freier Träger,52.5105497,13.4246512,Wilhelmine-Gemberg-Weg 10,10179,Berlin,1100313
1011300,Kinderladen Emil Kirschkern,+493017643327555,25,Kindertagesstätte,772,Kirschkern e.V.,Sonstiger freier Träger,52.5299984,13.3976003,Ackerstraße 3,10115,Berlin,1100415
1011310,Kita Steinstraße 27,+493040006900,25,Kindertagesstätte,1368,Waldorfkindergarten Fliederhof Berlin-Mitte e.V.,EKT,52.5269043,13.4049809,Steinstraße 27,10119,Berlin,1100309
1011320,Kita BMBF,+49301603758951,12,Kindertagesstätte,1227,Fröbel Bildung und Erziehung gGmbH,Sonstiger freier Träger,52.5237456,13.3749486,Kapelle-Ufer 2,10117,Berlin,1100308
1011330,Kita an der Humboldt-Universität zu Berlin,+4930939398620,88,Kindertagesstätte,1256,studierendenWERK BERLIN,Sonstiger freier Träger,52.52308755,13.390197631213477,Ziegelstraße 5-9,10117,Berlin,1100309
1011340,Alegria Kiga,+493051055655,48,Kindertagesstätte,1301,Alegria Kiga gGmbH,Sonstiger freier Träger,52.5118842,13.3881935,Mohrenstraße 11,10117,Berlin,1100207
1011350,Kita am Alex,+493040042020,100,Kindertagesstätte,8875,Mahalo gGmbH,Sonstiger freier Träger,52.5252482,13.4157307,Wadzeckstraße 4,10178,Berlin,1100310
1011360,Kita Jacoby-Schwalbe,+4930225027940,105,Kindertagesstätte,8575,casa bambini - Gesellschaft zur Förderung und Begleitung von Kindesentwicklung mbH,Sonstiger freier Träger,52.5199581,13.4189273,Jacobystraße 4,10179,Berlin,1100311
1011370,Eschkol Kindergarten,+4930405046918,25,Kindertagesstätte,8518,Kahal Adass Jisroel KiTa gemeinnützige UG (haftungsbeschränkt),Sonstiger freier Träger,52.5353404,13.3981832,Brunnenstraße 33,10115,Berlin,1100416
1011380,Jump Bilingual Kindergarten,+493047051700,20,Kindertagesstätte,8648,Jump Bilingual Kindergarten gUG,Sonstiger freier Träger,52.5130753,13.3817536,Wilhelmstraße 88,10117,Berlin,1100205
1011390,Jump Bilingual Kindergarten,+493047051691,42,Kindertagesstätte,8648,Jump Bilingual Kindergarten gUG,Sonstiger freier Träger,52.5296516,13.3951868,Bergstraße 79,10115,Berlin,1100415
1011400,FRÖBEL-Kindergarten Charité Mitte,+493028094011,70,Kindertagesstätte,1227,Fröbel Bildung und Erziehung gGmbH,Sonstiger freier Träger,52.5295538,13.3809426,Invalidenstraße 103,10115,Berlin,1100308
1011410,Kita Feuerfalter,+4930120832122,28,Kindertagesstätte,8000,SOCIUS - Die Bildungspartner gemeinnützige GmbH,Sonstiger freier Träger,52.5377697,13.3733503,Chausseestraße 84,10115,Berlin,1100308
1011420,Kleiner Fratz,+493028444482,55,Kindertagesstätte,627,Kleiner Fratz GmbH,Sonstiger freier Träger,52.5064999,13.4082649,Alexandrinenstraße 56,10969,Berlin,1100312
1011430,El Mundo de Los Ninos,+493021725432,13,Kindertagesstätte,8701,El mundo de los ninos gGmbH,Sonstiger freier Träger,52.5260461,13.4101806,Hirtenstraße 12,10178,Berlin,1100310
1011440,FRÖBEL-Kindergarten,+493020075362,30,Kindertagesstätte,1227,Fröbel Bildung und Erziehung gGmbH,Sonstiger freier Träger,52.5139856,13.3949993,Jägerstraße 25,10117,Berlin,1100206
1011450,FRÖBEL-Kindergarten in der Charite Rahel Hirsch,+493020095246,25,Kindertagesstätte,1227,Fröbel Bildung und Erziehung gGmbH,Sonstiger freier Träger,52.5105648,13.380964241396857,Leipziger Platz 12,10117,Berlin,1100205
1011460,Kita Wasserflöhe,+49308169013940,60,Kindertagesstätte,8194,Johanniter-Unfall-Hilfe e. V. Regionalverband Berlin,Diakonisches Werk,52.5359575,13.367572950691953,An der Kieler Brücke 31,10115,Berlin,1100308
1011470,Kita Schmidchen,+493040362060,215,Kindertagesstätte,1339,Kinder- und Jugend der Volkssolidarität Berlin gGmbH,Sonstiger freier Träger,52.5175993,13.4119798,Klosterstraße 44,10179,Berlin,1100310
1011480,FRÖBEL-Kita im BMG,+4930184411970,15,Kindertagesstätte,1227,Fröbel Bildung und Erziehung gGmbH,Sonstiger freier Träger,52.5148954,13.3847786,Mauerstraße 29,10117,Berlin,1100206
1011490,Deutsch-Italienische Kita,+4930830290,55,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.5088615,13.4187863,Schmidstraße 2,10179,Berlin,1100313
1020010,Kita Fantasia,+49309895301,135,Kindertagesstätte,107,Orte für Kinder GmbH,Sonstiger freier Träger,52.5319746,13.3398782,Bredowstraße 27,10551,Berlin,1200520
1020020,Kita Paradies für Kinder,+49309480196,98,Kindertagesstätte,1296,Jugend- und Sozialwerk gGmbH,Sonstiger freier Träger,52.520978,13.3510394,Calvinstraße 16/17,10557,Berlin,1200626
1020030,Kita Emdener Straße 11,+49309408573,220,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.529609,13.334524009227742,Emdener Straße 11-13,10551,Berlin,1200519
1020040,Kita Havelberger Straße 21,+49309494392,158,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.53269395,13.34652615914986,Havelberger Straße 21,10559,Berlin,1200623
1020050,Kita/Kinder in Bewegung,+49306409507,93,Kindertagesstätte,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,Sonstiger freier Träger,52.5175281,13.3402932,Klopstockstraße 29,10557,Berlin,1200629
1020060,Evangelische Kindertagesstätte St. Johannis der Gemeinde Tiergarten,+49309889094,75,Kindertagesstätte,450,Ev. Kirchengemeinde Tiergarten,Diakonisches Werk,52.5250301,13.34981961573975,Alt-Moabit 25,10559,Berlin,1200626
1020080,Kita Birkelinchen/Ev. Kirchengem. Heilige-Geist,+493044724023,30,Kindertagesstätte,451,Ev. Kirchengemeinde Heilige-Geist,Diakonisches Werk,52.5307571,13.3460867,Birkenstraße 60,10559,Berlin,1200625
1020090,KITA Sonnenschein,+493023005178,135,Kindertagesstätte,1355,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,Sonstiger freier Träger,52.5013618,13.3611991,Pohlstraße 87,10785,Berlin,1100103
1020100,Kita Rathenower Straße 15,+493074780168,200,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.5285747,13.354702292069298,Rathenower Straße 15,10559,Berlin,1200623
1020110,Kita Otto,+4930927979,45,Kindertagesstätte,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Diakonisches Werk,52.52599755,13.335989345431994,Ottostraße 16,10555,Berlin,1200521
1020120,Kita Sprachwelt,+49309480513,110,Kindertagesstätte,1296,Jugend- und Sozialwerk gGmbH,Sonstiger freier Träger,52.53177839999999,13.326201207665864,Rostocker Straße 32,10553,Berlin,1200518
1020160,Ev. Kita Erlöser,+4930912489,60,Kindertagesstätte,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Diakonisches Werk,52.522316,13.330293830027294,Wikingerufer 9,10555,Berlin,1200522
1020180,Kita Holsteiner Ufer 12,+49306409506,115,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.5217925,13.3433762011076,Holsteiner Ufer 12,10557,Berlin,1200629
1020200,Spreekita,+493022635770,110,Kindertagesstätte,5425,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Diakonisches Werk,52.5189564,13.3559171,Paulstraße 20D,10557,Berlin,1200628
1020210,Kita der Kath. Kirchengem. St. Laurentius,+49309783811,65,Kindertagesstätte,9006,Pfarrei St. Elisabeth Berlin,Deutscher Caritasverband,52.527144,13.3495729,Bandelstraße 41,10559,Berlin,1200625
1020230,Cocorico et Co,+493025799626,19,Eltern-Initiativ-Kindertagesstätte,562,COCORICO et Co. e. V.,EKT,52.5026726,13.3614507,Kluckstraße 29,10785,Berlin,1100103
1020240,Kita Alt-Moabit 117,+49309805060,105,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.52346085,13.354500054874965,Alt-Moabit 117,10559,Berlin,1200626
1020270,Kita Maulwurf,+49302618950,100,Kindertagesstätte,150,Arbeiterwohlfahrt Kreisverband Berlin-Mitte e.V.,Arbeiterwohlfahrt,52.5031196,13.3629927,Lützowstraße 83,10785,Berlin,1100103
1020280,Kita Schmetterling,+49309741995,65,Kindertagesstätte,150,Arbeiterwohlfahrt Kreisverband Berlin-Mitte e.V.,Arbeiterwohlfahrt,52.526849,13.3322956,Turmstraße 71,10551,Berlin,1200521
1020310,Frecher Spatz,+4930914540,20,Eltern-Initiativ-Kindertagesstätte,636,Frecher Spatz e.V.,EKT,52.52168245,13.335637309274183,Elberfelder Straße 18,10555,Berlin,1200522
1020390,Kita des Deutschen Bundestages,+493022733395,176,Kindertagesstätte,1654,Deutscher Bundestag,Betriebskita,52.521153,13.3751759,Otto-von-Bismarck-Allee 2,10557,Berlin,1100102
1020440,Kinderladen Stoppelhopser,+4930957578,25,Eltern-Initiativ-Kindertagesstätte,1006,Stoppelhopser e.V.,EKT,52.5351854,13.3515648,Quitzowstraße 136,10559,Berlin,1200623
1020480,Kita Lehrter Straße 40,+49309703022,74,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.5349172,13.3585958,Lehrter Straße 40,10557,Berlin,1200624
1020490,Maluch,+4930967815,30,Eltern-Initiativ-Kindertagesstätte,1038,Verein zur Förderung und Integration polnischer Kinder in der Berliner Gesellschaft e.V.,EKT,52.5342628,13.3496512,Stephanstraße 17,10559,Berlin,1200623
1020500,Perle,+4930945859,20,Eltern-Initiativ-Kindertagesstätte,897,Perle e.V.,EKT,52.5276777,13.3516191,Wilsnacker Straße 14,10559,Berlin,1200625
1020510,Kita Safina,+49309480386,20,Kindertagesstätte,8428,HadeWe-Integra gemeinnützige GmbH,Sonstiger freier Träger,52.531918,13.3267507,Rostocker Straße 26,10553,Berlin,1200518
1020520,Flocke,+4930922126,25,Eltern-Initiativ-Kindertagesstätte,626,Elterninitiativ-Kindertagesstätten (EKT) Verein Flocke e.V.,EKT,52.5218443,13.338127002452026,Bochumer Straße 11,10555,Berlin,1200522
1020550,Drunter und Drüber,+4930951860,23,Eltern-Initiativ-Kindertagesstätte,602,EKT Drunter und Drüber Stromstraße 58 e.V.,EKT,52.5275493,13.3430509,Stromstraße 58,10551,Berlin,1200520
1020580,Schneckenhaus,+4930921261,18,Eltern-Initiativ-Kindertagesstätte,636,Frecher Spatz e.V.,EKT,52.5207847,13.356853,Flemingstraße 11,10557,Berlin,1200628
1020620,ALIBABA,+4930962664,15,Eltern-Initiativ-Kindertagesstätte,521,Ali Baba e.V.,EKT,52.529973,13.3314796,Waldstraße 15,10551,Berlin,1200519
1020630,Regenbogen,+4930935555,18,Eltern-Initiativ-Kindertagesstätte,921,Eltern-Initiativ-Kindertagesstätte Regenbogen e.V.,EKT,52.5217371,13.351301,Calvinstraße 13,10557,Berlin,1200626
1020640,Kinderladen Badehaus,+4930946069,26,Eltern-Initiativ-Kindertagesstätte,744,Kinderladen Badehaus e.V.,EKT,52.5272998,13.3514102,Wilsnacker Straße 62,10559,Berlin,1200625
1020670,"Panther, Tiger und Co.",+4930948183,25,Eltern-Initiativ-Kindertagesstätte,1054,VSU-Verein für Sozial- und Umweltpolitik Berlin e.V.,EKT,52.5285385,13.3455021,Lübecker Straße 13,10559,Berlin,1200625
1020680,Sagaland,+4930953052,18,Eltern-Initiativ-Kindertagesstätte,942,Sagaland e.V.,EKT,52.5348621,13.3486962,Quitzowstraße 125,10559,Berlin,1200623
1020700,Kita Emdener Straße,+4930951367,50,Kindertagesstätte,8662,Forum Soziale Dienste Kita I GmbH,Sonstiger freier Träger,52.5323497,13.3347329,Emdener Straße 28,10551,Berlin,1200519
1020730,Kita Huttenstraße 22A,+4930443521,85,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.5286718,13.3185903,Huttenstraße 22,10553,Berlin,1200517
1020740,Kita Lützowstraße,+493023005177,115,Kindertagesstätte,1312,INA.KINDER.GARTEN gGmbH,Sonstiger freier Träger,52.50445015,13.355246725096585,Lützowstraße 61a,10785,Berlin,1100103
1020750,Kita Lüneburger Straße,+49309480391,95,Kindertagesstätte,1312,INA.KINDER.GARTEN gGmbH,Sonstiger freier Träger,52.52041855,13.357688300465057,Lüneburger Straße 14,10557,Berlin,1200628
1020760,Arche Moabit,+4930495838,32,Eltern-Initiativ-Kindertagesstätte,533,Arche Moabit e.V.,EKT,52.5295199,13.315425,Huttenstraße 31,10553,Berlin,1200517
1020770,Kita Kleiner Frosch,+4930965210,40,Kindertagesstätte,8729,TEVBB Soziale Dienste GmbH,Sonstiger freier Träger,52.5302075,13.3447714,Lübecker Straße 32,10559,Berlin,1200625
1020780,Kenntnisreich Kindertagesstätte Am Zoo,+493026931422,39,Eltern-Initiativ-Kindertagesstätte,8259,Kenntnisreich Kindertagesstätten gGmbH,Sonstiger freier Träger,52.5078772,13.3443759,Katharina-Heinroth-Ufer 1,10787,Berlin,1100101
1020790,KiBiLuga,+49302641248,130,Kindertagesstätte,107,Orte für Kinder GmbH,Sonstiger freier Träger,52.5036685,13.3692782,Berlin 10785,10785,Berlin,1100104
1020820,Kita Pädagogisches Arbeitskollektiv,+4930962071,35,Kindertagesstätte,1253,Pädagogisches Arbeitskollektiv e.V.,Sonstiger freier Träger,52.52985625,13.333752493571874,Emdener Straße 47,10551,Berlin,1200519
1020830,Kita Verein für praktische Pädagogik,+4930924465,45,Kindertagesstätte,1263,Verein für praktische Pädagogik Moabit e.V.,Sonstiger freier Träger,52.52240885,13.360715604743186,Alt-Moabit 133b,10557,Berlin,1200628
1020840,Kinder- und Schülerladen Olle Burg,+4930955572,30,Kindertagesstätte,5309,Fokus plus gGmbH,Sonstiger freier Träger,52.5305532,13.3310892,Waldstraße 42,10551,Berlin,1200519
1020850,Der Kick - Initiative im Kiez,+4930954982,16,Eltern-Initiativ-Kindertagesstätte,5309,Fokus plus gGmbH,Sonstiger freier Träger,52.5325842,13.3409226,Birkenstraße 33,10551,Berlin,1200520
1020860,Kinderladen Rosa Kirchkern,+493017643316670,28,Eltern-Initiativ-Kindertagesstätte,772,Kirschkern e.V.,Sonstiger freier Träger,52.52457675,13.337619813880607,Bochumer Straße 2,10555,Berlin,1200522
1020870,Kita Hansa-Ufer 3a,+49304620664,100,Kindertagesstätte,120,Kindergärten City,Eigenbetrieb,52.5191095,13.3366464,Hansa-Ufer 3,10555,Berlin,1200522
1020890,Kita am Lützowplatz 1,+493075940911,30,Kindertagesstätte,8259,Kenntnisreich Kindertagesstätten gGmbH,Sonstiger freier Träger,52.5050578,13.354031055280494,Lützowplatz 1,10785,Berlin,1100103
1020900,Kita Swimmy,+49309880470,25,Kindertagesstätte,7859,MiniKitas First gGmbH,Sonstiger freier Träger,52.5326722,13.3323498,Siemensstraße 10,10551,Berlin,1200519
